29,27.1,-15.0,-20.0,-10.6,64,77,16,5.6,30,20,4.6,1.7,2.8,3.6,1.4,5.2
29,26.7,-14.5,-19.4,-11.2,64,77,17,9.5,30,197,-7.9,-2.5,4.7,2.4,1.3,1.1
29,26.2,-14.2,-18.7,-11.7,64,77,18,9.3,47,211,-5.5,-3.2,6.8,6.4,2.8,2.8
29,25.8,-14.1,-18.1,-11.7,64,77,19,9.8,49,207,-5.7,-2.9,7.4,6.6,1.6,0.9
29,25.2,-14.0,-17.6,-11.3,64,77,20,11.5,19,197,-10.4,-3.1,3.8,2.0,1.5,0.8
29,24.7,-14.1,-17.2,-10.7,64,77,21,13.1,22,196,-11.7,-3.5,4.8,4.2,1.7,1.1
29,24.1,-14.2,-16.9,-9.7,64,77,22,17.8,9,197,-16.8,-5.2,2.8,1.5,1.1,2.1
29,23.5,-14.1,-16.7,-8.7,64,77,23,18.5,13,199,-17.0,-5.9,4.2,2.9,2.2,1.8
29,22.9,-13.9,-16.6,-7.3,64,78,0,17.4,19,199,-15.6,-5.4,5.6,2.7,1.6,1.0
29,22.2,-13.5,-16.6,-5.9,64,78,1,19.8,24,197,-17.3,-5.3,8.1,0.6,1.3,1.0
29,21.5,-13.0,-16.5,-4.5,64,78,2,18.9,29,201,-15.5,-6.0,9.2,1.8,1.0,0.9
29,20.7,-12.2,-16.4,-3.2,64,78,3,14.2,40,198,-10.3,-3.4,9.0,2.2,1.7,1.2
29,20.0,-11.4,-16.2,-2.0,64,78,4,15.4,34,201,-11.9,-4.7,8.6,2.2,2.0,1.3
29,19.1,-10.4,-15.9,-0.9,64,78,5,9.8,69,175,-3.5,0.3,9.1,3.8,3.3,1.6
29,18.2,-9.6,-15.5,-0.1,64,78,6,10.9,42,195,-7.8,-2.1,7.2,3.0,2.8,1.4
30,18.1,-16.2,-5.5,-5.6,64,79,5,29.3,6,185,-29.0,-2.6,2.9,7.9,1.4,1.2
30,18.9,-16.8,-6.6,-5.8,64,79,6,26.1,6,187,-25.8,-3.0,2.5,6.1,2.8,1.3
30,19.8,-17.2,-7.5,-6.1,64,79,7,26.7,5,187,-26.4,-3.3,2.4,1.0,1.3,1.4
30,20.6,-17.5,-8.5,-6.6,64,79,8,22.9,3,185,-22.7,-2.0,1.0,1.3,1.3,0.7
30,21.3,-17.8,-9.3,-7.3,64,79,9,16.7,6,186,-16.5,-1.7,1.8,3.7,1.4,2.3
30,22.7,-17.9,-10.4,-9.3,64,79,11,21.6,-10,188,-21.1,-3.1,-3.7,1.3,0.7,0.9
